,title,content
62,리메이크진 어때보이시나요?,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b이제품어때보이시나요?살까말까고민중이네요리메이크진같은경우 핵시코나 써니사이드업정도는 보유중인데 이제품이 넘사로이뻐보이네요 데일리로입기보단 가끔입기엔좋아보이긴한데 가격은그러지못하네요 ㅎ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']
63,여러분들 혹시 첫 폴로 구매템이 어떤 거셨나요 ㅋㅋ,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n요즘 랄프로렌 많이들 입으시길래 관심이 많아져서 생각하다가다들 폴로 입문 뭘로 하셨나요?저는 이 코치?자켓... 어렸을 때부터 로망이었습니다 ㅋㅋ\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\u200b● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지']
64,동묘 구제옷시장 질문 있습니다!,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n동묘 구제옷시장 보통 몇 시 정도에 장사 마무리 하나요.?.?.?\u200b\u200b● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b']
65,아디다스 삼바 블랙og 착,['모자 - 그라미치 제트캡자켓 - 구제 바지 - 디키즈 874신발 - 아디다스 삼바가방 - 아크테릭스\u200b\u200b\u200b\u200b\u200b요즘 삼바가 그렇게 핫하더라구요 그래서 독일군도 없겠다 싶어서 삼바로 샀는데 이쁘네요👍']
66,패션x 크림 운송장 잘못기재ㅠㅠ,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b신발 3개를 보냈는데요큰박스를 구하기 힘들어서 부랴부랴 한개씩 편의점에서 접수해서 보냈는데 영수증을 버려가지고요그냥 촉대로 운송장을 기입했는데 입고되었다는 카톡은 받았습니다그럼 운송장번호가 맞게 기입된건가요?패널티먹으면 금액이 장난아닌데ㅠㅠ']
67,빈티지샵 옷들 안찝찝하신가요?,"['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n이런 큰 실루엣 나오는 폴로셔츠를 저렴하게 구매할만한 경로가 빈티지샵이라고 생각하는데요,\u200b\u200b괜히 빈티지샵 셔츠는 눅눅해보이고 찝찝하고 그러네요..어떤 사연이 있는 옷 인지도 모르고...괜히 곰팡이 핀 옷 같고..\u200b\u200b그래서 여러분의 의견이 궁금합니다.\u200b그냥 빈티지샵에서 좋은 옷 건진 썰이라거나..빈티지샵에서 옷 샀는데 후회한 썰이라거나..이런 썰들 아무렇게나 풀어주시면 감사하겠습니다:-)\u200b\u200b행복한 밤 보내세요 ㅎㅎ']"
68,포터 크로스백 정품문의입니다..!,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b구제샵에서 구입한 포터 가방입니다저렴한 가격에 상태도 구제치고 훌륭해 구입했는데포터 카모패턴 이미지 찾아봐도 같은 패턴은 안보이고 괜히 찜찜해서요.. 포터 고수님들 의견 부탁드립니다!']
69,바라쿠타 맥퀸형 핏,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지아직 나오는 건가요? 혹시 판매처도 좀 알려주시면 감사하겠습니다. 컬티즘거는 팔통이 좀 좁은거 맞죠?']
70,부산 국제시장이나 남포동 서면 쇼핑할때나 가볼만한곳 추천좀해주세요,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n서면  블랙업 해수커피  진짜  맛있습니다  꼭 드셔보셔요~\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지부산여행왔는데 마땅히  아는곳이없어서요  구제 쇼핑할때나 멀티샵분위기좋은곳 경치좋은카페 추천좀해주세요  혹시 조개구이 싸게많이  먹을수있는곳있을까요?']
71,폴로 택중에 이런것도 있나요??,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지']
72,9천원에 산 반스!!! (페인팅 커스텀),['9천원에 사서 페인팅 커스텀한 반스와여자친구가 만삼천에산 민트급 올드스쿨입니다!부산 국제시장 구제거리에서 건졌어요~!  처음 가봤는데 좋은 신발이랑 옷들 정말 많네요!  페인팅 더할지 멈출지 의견 부탁드려요!']
73,어제 새벽 번개 빌런 결과입니다...,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지안녕하세요! 많은분들이 공감과 위로의 댓글 남겨주셔서 덕분에 많이 풀어졌습니다. 감사드리고요.사실 이상한게 있었어요. 번개페이를 어떻게 구매자 일방적으로 취소할수있는가? 이거 충분히 악용될수있는 여지가 있는거 같아서요.고객센터문의 결과 구매자가 직거래로 구매요청시는 구매자 일방적으로 취소가 가능하다고 하네요.즉 뻔히 택배거래할거 알면서 이 ㅅㄲ가 악용하고자 직거래로 승인요청을 했고 이사단이 난것 같습니다. 거지뿐만아니라 아주 악질이라 제가 이렇게까지 공개적으로 글을 쓰게 되었습니다. 암울한건 사실상 구매자가 받은옷을 돌려주지 않으면 구제 방법이 없을뿐아니라 계정정지라도 문의했더니 그것도 절차가 복잡하네요. 사실상 체념했습니다. 상담하신분도 이런케이스는 거의없고 이 구매자에게 과거 이런문의가 1번더 있었다하네요.변호사 아는형이 이런건 소액이라 신고해도 경찰관이 안받아줄뿐더러 받아준다하더라도 몇번 출석해서 진술서 쓰게하고 돈없다하면 돈은 못받는다하네요.\u200b※더치트 등록이라도 하고싶은데 계좌를 몰라서 등록을 못하고있는 상황입니다. 혹시 번개장터를 하시는 회원님들이 계시면 저 ㅅㄲ한테 말걸어서 계좌만저에게 쪽지로 알려주심 정말 감사할것 같습니다.\u200b\u200b\u200b너무 길었죠? 죄송해요.3줄요약구매자가 고의로 택배거래인 거래를 직거래로 승인요청함(일방적 취소위해)판매 5일만에 연락와서 취소.환불결정고객센터문의결과 거래취소됐고 구제방법x\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b']
74,뉴발1400,['동네 구제샵에서 만원에 득템운동화 세탁점에서 4천원에 맡기고 깨끗해진 뉴발 140014000원의 행복입니다 : )']
75,인간 니들스(인척 해봤습니다)🦋,['자주 점심먹는곳 앞에 착장찍기 딱좋은 거울이🙈\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n사실 니들스 7컷 셔츠는 가격도 좀있는데 원하는 사이즈의 개체 찾기가 너무힘들어서 그냥 자주가는 구제샵에서 자체제작?한 셔츠로 대체중입니다 ㅋㅋ']
76,안녕하세요! 첫 글 이에요! 뒤죽박죽 섞여있는 여행 사진 임니다..!!,"['맨날 눈팅만 하다가 이렇게 글을 처음 올리게 되네요..!\u200b\u200b빈티지를 좋아하는 인간이 여행 갈 때 찍은 사진들 입니다..!! \u200b코로나~ 전 ~ 후 뒤죽박죽 섞여 있어요!\u200b사진으로나마ㅏ,,  즐거운 여행 되시길 바랍니다~!~\u200b\u200b\u200b\u200b\u200b( 제주도 )\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n 산방산 유채꽃밭입니다!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n가~장 최근 사진 이에요 친구랑 갑자기 즉흥으로 1박2일로 제주도 놀러갔습니다..!! 1년에 한 번씩은 제주도는 꼭 가는 편인데,, 5월에도 다른 친구랑 가기로 했는데, 새벽에 연락하다가 바로 비행기표 끊고 놀러가게됐네요..! 제주도에 숨은 예쁜 오름있다면 추천 해주세요..!!! \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n2019. 12\n\n\n\n\n\n\n\n제주도 용눈이 오름이에요..! 혼자 여행 가는거 좋아해서 자주 가는 편인데, 친구가 1박2일로 저의 여행에 일정에 맞춰서 제주도 와서 같이 아침에 일출 보러 갔습니다!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b참고로 용눈이 오름은 잠시 자연휴식제로 인해서 잠시 쉬어간다고 들었습니다 ㅜㅜ \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b제가 좋아하는 월정리 해변 이에요! 조용하고 사람들도 그렇게 많지 않아서 구경하기 딱 좋습니다..\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n풍경 사진 찍는거 좋아해서 카메라 잔뜩 가지고 나왔네요..!! \n\n\n\n \n\n\n\n\n\n\n\n2018\n\n\n\n\n\n\n\n처음으로 혼자여행 갔을 때 입니다!노리매공원인데 날씨 좋을 때 가면 사람도 없고 사진 찍기도 진~짜 좋아요!!  \n\n\n\n \n\n\n\n\n\n\n\n2020\n\n\n\n\n\n\n\n 작년 10월 쯤인가 11월 쯤에 혼자 제주도 갔을 때 이에요!  삼각대만 있으면 혼자 사진 찍기 쌉고수 입니다..... \u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b금오름이에요 열심히 올라갔는데 바짝 마른 금오름 밖에 못 봐서 아쉬웠어요ㅜ \u200b다행히(?) 최근에 제주도 갔을 때 비 온 뒤 다음 날 가서 그런지 예쁜 금오름을 봐서 좋았습니다~!\u200bㅡ\u200b태국 , 방콕\u200b\n\n\n\n \n\n\n\n\n\n\n\n태국 혼자 여행\n\n\n\n\n\n\n\n2019년도 03월 이에요 ! 해외여행 혼자는 처음이라서 엄청 떨었는데너무~재밌었어요.. !! 얼른 코로나만 아니면 분명 2020년도나 2021년도에도 해외여행 갔었을 것 같은데얼른 코로나가 끝나서 해외여행을 가고 싶어요 ㅜㅜ \u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n유교걸이라 ,,, 한국에서는 절대 안 입을 옷인데 태국이라서 입어 본 원피스 입니다! \u200b\u200b\u200b\u200b\u200b ( 강릉 )\n\n\n\n \n\n\n\n\n\n\n\n2020\n\n\n\n\n\n\n\n\u200b친구들이랑 즉흥으로 간 강릉입니다..! \u200b\n\n\n\n \n\n\n\n\n\n\n\n2021.01\n\n\n\n\n\n\n\n\u200b여기도 강릉이에요! \u200b\u200b\u200b\u200b( 부산 )\n\n\n\n \n\n\n\n\n\n\n\n2021.03\n\n\n\n\n\n\n\n\u200b이것도 최근이네요!! 이때도 혼자갔는데, 부산에 아는 사람들이 있어가지고 혼자갔지만 혼자가 아닌 ,, 부산에도 빈티지샵 구제시장 있어서 구경하기 정말 좋았어요!\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b광안리!! 입니다! 숙소 광안리 앞으로 잡았었는데 정말 좋았던 ㅜㅜ\u200b\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n마지막 사진입니다!\u200b\u200b\u200b\u200b얼른 코시국이 끝나서 자유롭게 여행 다닐 수 있었으면 좋겠습니다!  \u200b\u200b그럼 좋은 하루 보내세요~\u200b']"
77,하만옵티컬 안경 브랜드 인지도와 가치에 대해 궁금하네요,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n즐겨 쓰는 일제 안경이 백산이랑 이펙터인데 \u200b두 브랜드와 비교 했을때 하만옵티컬의 가치가 어떤지 궁금합니다!']
78,첫 데일리룩으로 인사드리네용,['outer r.b.ctop  스테이골든pants 구제shoes 레드윙\u200b20대 후반이 되니  워크웨어의 매력에 빠져버렸네용..여사친들이 극혐해서 매일 입진 못하고 잠깐잠깐 워크웨어에 취하고 있습니다..ㅋㅋ 카페에 고수님들 보면서 많이 배우고있네용!']
79,자연속에 묻어가는 느낌을 좋아합니다,"['대학생때 같이 카페 알바하던 옷잘알 누님이 있었습니다저는 한창 구제옷에 빠져있었는데,,,이런저런 이야기를 나누다가 고아캐를 추천받았습니다그뒤로 지금까지 이곳에서 정말 많은 영향을 받았네요ㅎㅎ\u200b그럼 시작하겠습니다.\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n작년 봄이 끝나갈 무렵 3년전에 왔던 곳을 다시 찾았어요오래전 여행지를 다시 찾아보는 매력이 있는것 같아요Hat : mujiouter : engineered garments\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n코로나 이후로 사람들이 거의 없는 시간대에 혼자돌아다니는걸 좋아하게 됐어요...혼자 바다보며 이런저런 생각 정리를 많이 합니다\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n작년 여름,서해는 처음 가봤는데 동해와 확실히 다른 매력이네요 국내에서 이런 노을을 볼 수 있는줄 몰랐습니다ㅎㅎOuter : engineered garments x barboureyewear : tartopticaltop : neithersbottom : bronson\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n파도가 치는  모습에 다양한 생각을 하게 됐어요넓은 바다에 크고 작은 파도들이 마치 우리네 인생같달까...비슷한 얘기를 공대 출신 친구에게 이야기했더니과학적 현상을 설명하려 하더군요,,,;cap : ideaendouter : daily inntop : ralphlaurenbottom : lvcshoes : vans vault\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n자연을 좋아하다 보니 잘 어울리는 한옥도 눈길이 가네요서울 살때는 정작 안갔던 북촌을 이제서야 찾아갔어요,,\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n여기도 3년만에 다시 찾은 곳이에요매 번 느끼지만 나홀로나무는 사람이 많아서정말 외롭지 않을것 같아요. 이름값 못하는 곳 중 하나죠outer : engineered garments x barbourtop : ralphlaurenbottom : lvc\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n완주의 유명한 카페였는데 이름이 기억나지 않네요이 날도 사람 없는 시간대에 혼자 찾아가 경관을 즐기다 왔어요\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n태조 이성계 5대조 조상... 그 분의 묘가 있는 곳이에요사실 역사적 관심보다는 가벼운 등산차 들렀던 곳,,, 이날은 이곳에 정말 저 혼자였습니다outer : ourselvestop : champion reverse weaveshoes : new balance\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n때는 거슬러 19년도 유니클로 명동점U신상이 출시돼 입어보고 있는데 어떤분께서 블랙 테일러드 셋업에 카키색 뉴발란스 99x를 매치하고 계시던 모습이 너무 멋있어보였습니다1년이 지나도 잊지 못해 따라해봤지만 자주 입던 스타일이아니다보니ㅎㅎ;;outer : uniqlo ubottom : uniqlo ushoes : new blance\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n또 바다입니다ㅎㅎ 아무래도 근처에 살다보니 정말 자주 가게 되네요그나저나 순두부 젤라또는 취저입니다,,outer : daily inntop : vintagebottom : neat seoul\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n2년전에 우연찮게 방문한 군장점에서 구매한,,,정말 잘 입고 다닙니다ㅎㅎouter : kunjangjeom\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n정말 손에 꼽을 정도로 가끔... 감성적인 공간에 가기도 합니다ㅎㅎ정작 메뉴는 사진찍기도 전에 홀짝이지만요,,\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n요즘 마카웨어에 단단히 꽂혔습니다...정신을 차리니 마카 밀리터리 자켓이 이미 집에 도착했더군요. 근데 받아보니 정말 돈이 아깝지 않았습니다특유의 원단감으로 표현해내는 컬러와 질감이,,,근데 참.. 비싸요 증말outer : markatop : ralphlaurenbottom : uniqloshoes : vans valut\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n이곳은 원래 목적지가 아니었는데 지나가다가 너무 예뻐서차세우고 혼자 오랫동안 머물렀어요ㅎㅎ전에 다른 형제님께서 인생에 단 하나의 바지만 선택한다면 니트를 입겠다고 하셨던 기억이 있는데전적으로 공감하는 바입니다..bottom : neat seoul\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n한가지 아우터에 여러가지 옷 조합을 짜보는걸 좋아합니다 밀리터리 자켓에 또 다르게 매치해봤는데 몸에 촥 달라붙는 느낌은 아니었네요요즘은 여러가지 옷으로 다양한 착장을 만드는 것보다한가지 좋아하는 옷을 주구장창 입을 수 있는 룩을 만드는게 좋더라구요 옷장을 비워 갈수록 행복합니다outer : marka\u200b언제부터인가 자연을 너무 좋아하게 돼서 돌아보니 정말 그런곳만 다녔던것 같네요삼각대 들고 혼자서 이곳 저곳을 누볐습니다나중에 여유가 되면 캠핑에도 관심 가져보고 싶네요ㅎㅎ\u200b그럼이만🤫']"
80,패션에 쓰는 지출이 얼마나 되나요???,"['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n대리만족하면서 눈팅하다 문득 궁금해져서 올립니다.40대는 그렇다쳐도 20,30대 특히 20대 회원님들은 수입의 몇%를 패션(의류,신발,악세 등)에 투자하는지 궁금하네요\u200b투표참여 부탁드려요~\n\n\n\n \n\n\n투표 완료패션 지출소비량\n                1\n            \n                100% 굶어죽어도 산다\n            \n                    28표, 8.1%\n                \n                2\n            \n                70% 욜로\n            \n                    36표, 10.5%\n                \n                3\n            \n                50% 사고싶은건 산다\n            \n                    88표, 25.6%\n                \n                4\n            \n                30% 적당히 산다\n            \n                    138표, 40.1%\n                \n                5\n            \n                10% 가성비\n            \n                    54표, 15.7%\n                \n\n        투표자 보기\n    \n                투표자 0명\n            \n            확인\n        \n        전체 투표자 보기\n    \n                투표자 0명\n            \n            확인\n        \n\n \n\n\n\n\u200b']"
81,폴로셔츠 오버사이징 이렇게 하는게 맞나요?,"['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b요즘 봄가을에 셔츠 오버하게 많이들 걸쳐입으시던데 구제샵에서 폴로셔츠 예쁜 색상 발견해 입어봤습니다\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b연핑크 색상 코디가 연청 아니면 크림진 밖에 안 떠오르는데 3.9발 살만할까요? 구제샵이라 가품 걱정도 쪼금 있긴한데,,ㅎㅎㅎ\u200b그리고 사이즈도 이정도면 괜찮은지 궁금합니다!\u200b다들 월요일 화이팅입니다 🧚🏻\u200d♂️']"
82,"혹시, 일옥으로 구매 많이 하시나요? (질문글)","['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n안녕하세요.제목처럼 일옥에 대한 궁금증이 있어 염치불구 글을 씁니다.\u200b다름 아니라 사진속의 wtaps 제품을 일본 발매날 놓쳐서 ㅠㅠ 구하려보니 일옥에서 많이 판매하는 것 같은데요. (리셀가격이 조금 붙었네요..)\u200b일옥 구매 대행들을 많이 하시는데, 이게 정품 구분을 어떻게 할지 모르겠더라구요. 그래서...혹시 고아캐 분들 중 일옥으로 구매하시는 분들께 노하우 질문드리고자 글올립니다.\u200b1. 일옥 셀러를 볼 때 거르는 법이 있을까요? 아니면 주요하게 보는 포인트...?\u200b2. 보통 구매대행으로 많이하시나요? 일본에 아는 지인이 있어서 지인집으로 발송하려고 하는데 구매 대행이 나을지 고민입니다.\u200bㅠㅠ 이번 뒷판이 맘에 들어서 정글하나 사려고 하는데 힘드네요.한국에서라도 구할 수 있을지..\u200b그럼 미세먼지 조심하시고 Stay safe.']"
83,회원 분들은 빈티지샵 자주 이용하시나요??,"['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\u200b요즘 다 비슷한 느낌의 옷들이 많아서 빈티지샵에서 예쁜 아이템들 찾으러 가 볼까 하는데 고아캐 회원님들은 자주 이용하시는지 궁금합니다!요즘 더블자켓이나 셔츠, 블레이져 류 찾는데 마음에 드는 브랜드가 없네요\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n저희집 보물 1호 정봉이 입니다.']"
84,구제 반스!!,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n길가다가 빈티지가게에서 샀는데  제품명 알 수 있을까요??!?']
85,람보에서 진짜멋있는옷,['모든 게시물은 사진 + 글 첨부 필수 & 질문글 삭제시 활동정지... 더보기\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\u200b이거 한국에선 못구하겠죠?ㅎㅎ● 모든 게시물은 사진 + 글 첨부 필수 & 질문 게시글 삭제시 활동정지']
86,구제샵 데일리,['\u200b']
87,자켓입기 좋은 날씨,"['상,하의 무신사 코듀로이자켓 구제 1만원\u200b코듀로이바지가 적당히 촤라락해서 츄리닝같기도 하고핏이 잘 잡히는거 같아요.. 근디ㅣ 와이드라서 출퇴근 땐 잘 안입음\n\n\n\n \n\n\n\n\n\n\n\n\n\n\n\n\n\n\nAAA청자켓스파오 데님셔츠유니클로 코듀로이팬츠\u200b이 바지는 무난해서 자주입는데 사진이 안예쁘네여..이 청자켓 작년까지만 해도 진짜 오버오버핏으로 입던건데정핏됨..']"
